Course ID,Course Name,Average Rating,Average Sentiment Score,Average Score,Platform,Institution,Course URL,Number of Ratings,Number of Reviews
1051518,"Complete Web Development Course: HTML, Vue.js, PHP, MySQL",5.0,4.66,9.66,Udemy ,Not Available,Not Available,1,1
1051548,Automate the Boring Stuff with Python Programming,4.456521739130435,3.711304347826087,8.167826086956522,Udemy ,Not Available,Not Available,23,23
1051630,React From The Ground Up,5.0,3.8,8.799999999999999,Udemy ,Not Available,Not Available,3,3
1051672,Learn Swift: Build an MVP using Gamification,4.75,4.449999999999999,9.2,Udemy ,Not Available,Not Available,2,2
1051780,Unity Game Development: Make Professional 3D Games,4.321428571428571,3.957142857142857,8.278571428571428,Udemy ,Not Available,Not Available,14,14
1052118,Dissecting Ruby on Rails 5 - Become a Professional Developer,4.313432835820896,3.945174129353234,8.25860696517413,Udemy ,Not Available,Not Available,201,201
1052166,The Ultimate Guide to Game Development with Unity 2019,4.333333333333333,4.336666666666667,8.67,Udemy ,Not Available,Not Available,6,6
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,4.428571428571429,4.022857142857143,8.45142857142857,Udemy ,Not Available,Not Available,21,21
1052678,"Understanding Jira for users, managers and admins",4.0,3.88,7.88,Udemy ,Not Available,Not Available,1,1
1053406,Programming for Complete Beginners in C#,4.34375,3.9275,8.27125,Udemy ,Not Available,Not Available,16,16
1054336,Functional Programming using C++,4.533333333333333,4.088,8.621333333333332,Udemy ,Not Available,Not Available,15,15
1054724,Angular & NodeJS - The MEAN Stack Guide,4.875,3.585,8.46,Udemy ,Not Available,Not Available,4,4
1055322,Laravel Multi User Blogging Platform with SEO (2 projects),4.461538461538462,4.080769230769231,8.542307692307691,Udemy ,Not Available,Not Available,26,26
1055398,R Programming Hands-on Specialization for Data Science (Lv1),4.264705882352941,4.049411764705883,8.314117647058824,Udemy ,Not Available,Not Available,34,34
1056394,Build a Serverless App with AWS Lambda - Hands On!,4.25,3.876666666666667,8.126666666666667,Udemy ,Not Available,Not Available,18,18
1056410,Go Lang for Tourists (glft : golang),5.0,4.54,9.54,Udemy ,Not Available,Not Available,1,1
1056514,Learn Node.js API's Fast and Simple,4.6923076923076925,4.155384615384616,8.84769230769231,Udemy ,Not Available,Not Available,13,13
1056738,Elementor - Build Amazing WordPress Pages With Elementor,3.333333333333333,4.573333333333333,7.906666666666667,Udemy ,Not Available,Not Available,3,3
1056766,Data Structure and  Algorithms Analysis - Job Interview,4.412087912087912,4.071868131868132,8.483956043956043,Udemy ,Not Available,Not Available,182,182
1056824,jQuery for Beginner to Advanced: Website Animation & Project,4.566666666666666,4.126666666666667,8.693333333333333,Udemy ,Not Available,Not Available,15,15
1056848,Create A 3D Game In Augmented Reality | Step-By-Step Videos,5.0,4.425,9.425,Udemy ,Not Available,Not Available,4,4
1056982,"The Complete 5 Volume Series: If You Can Cook, You Can Code",3.8,3.784,7.584,Udemy ,Not Available,Not Available,5,5
1056986,The Ultimate Excel Programmer Course,4.5,3.816,8.315999999999999,Udemy ,Not Available,Not Available,5,5
1057026,Selenium WebDriver With Python 3.x - Novice To Ninja,3.5,3.0,6.5,Udemy ,Not Available,Not Available,1,1
1057414,JIRA Visual Reference: Issue Administration,4.58,3.9872,8.5672,Udemy ,Not Available,Not Available,25,25
1057682,Appium(Latest 1.8.2)-Mobile Automation Testing from Scratch,3.0,4.72,7.72,Udemy ,Not Available,Not Available,1,1
1058434,Python and Django Full Stack Web Developer Bootcamp,4.25,2.87,7.12,Udemy ,Not Available,Not Available,2,2
1058670,Learn Advanced T-SQL For SQL Server Administrator,4.416666666666667,4.011111111111111,8.427777777777777,Udemy ,Not Available,Not Available,18,18
1058848,Blockchain Smart Contract & Frontend Programming (EOS EOSIO),4.6875,3.5225,8.209999999999999,Udemy ,Not Available,Not Available,8,8
1059314,Data Visualization with Python for Beginners,4.470588235294118,4.038823529411765,8.509411764705883,Udemy ,Not Available,Not Available,17,17
1060184,"Build Realtime Apps | React Js, Golang & RethinkDB",3.8461538461538463,3.852307692307692,7.698461538461538,Udemy ,Not Available,Not Available,13,13
1060380,Learn Socket Programming in C from Scratch,4.5,4.7,9.2,Udemy ,Not Available,Not Available,1,1
1060418,Unreal Engine 4:  Create an Arcade Classic!,4.526315789473684,4.021052631578947,8.547368421052632,Udemy ,Not Available,Not Available,38,38
1060936,"What's New in C# 6, C# 7 and Visual Studio 2017",4.0,4.104210526315789,8.10421052631579,Udemy ,Not Available,Not Available,19,19
1061212,Mastering SQL Server 2016 Integration Services (SSIS),4.357142857142857,3.964081632653061,8.321224489795918,Udemy ,Not Available,Not Available,147,147
106140,"Collect, Extract and Use Online Data Quickly and More Easily",4.666666666666667,4.193333333333333,8.86,Udemy ,Not Available,Not Available,3,3
106156,"Create, Update and Manage Your Own Website Using Drupal 7",4.46875,3.82875,8.2975,Udemy ,Not Available,Not Available,16,16
10620,Practical Transformation Using XSLT and XPath (5-hour free preview; 24 hours total),4.466666666666667,3.888,8.354666666666667,Udemy ,Not Available,Not Available,15,15
1062284,The Complete iOS Swift + Objective-C Developer CourseÃ¢Â„Â¢,4.388888888888889,3.856296296296296,8.245185185185186,Udemy ,Not Available,Not Available,27,27
1062700,iOS 11 & Swift 4 - The Complete iOS App Development Bootcamp,3.375,4.305,7.680000000000001,Udemy ,Not Available,Not Available,4,4
10629,Learning Apache Hadoop EcoSystem- Hive,4.0,3.0,7.0,Udemy ,Not Available,Not Available,1,1
1063430,Building WordPress Themes: The Step-by-Step Guide,4.4,4.114,8.514,Udemy ,Not Available,Not Available,10,10
1063444,"JSP, Servlet, JSLT + Hibernate: A complete guide",5.0,4.16,9.16,Udemy ,Not Available,Not Available,1,1
1063498,Microsoft SQL Server 2012 Certification Training Exam 70-463,4.227272727272728,3.6481818181818175,7.875454545454545,Udemy ,Not Available,Not Available,22,22
1063522,PHP Fundamentals - Start Earning What You Deserve,4.25,3.4000000000000004,7.65,Udemy ,Not Available,Not Available,2,2
1063722,Learning Path: R: Complete Machine Learning & Deep Learning,3.333333333333333,3.806666666666666,7.14,Udemy ,Not Available,Not Available,3,3
1063818,The Complete Python Masterclass: Learn Python From Scratch,2.9166666666666665,3.6033333333333335,6.52,Udemy ,Not Available,Not Available,6,6
106384,Microsoft SQL from A to Z,4.392857142857143,3.6514285714285712,8.044285714285715,Udemy ,Not Available,Not Available,14,14
1064104,"Laravel 2019, the complete guide with real world projects",4.456140350877193,3.9759649122807015,8.432105263157895,Udemy ,Not Available,Not Available,114,114
1064766,The Complete iOS 11 & Swift Developer Course - Build 20 Apps,4.5,4.415,8.915,Udemy ,Not Available,Not Available,4,4
1064800,"HTML5, CSS3 & JavaScript Workshop: Build 7 Creative Projects",4.338235294117647,4.145882352941177,8.484117647058824,Udemy ,Not Available,Not Available,34,34
1064950,17 Beginner C# Walkthrough Projects step by step,4.673913043478261,3.856521739130435,8.530434782608696,Udemy ,Not Available,Not Available,23,23
1065138,Learn Devops: Continuously Deliver Better Software,4.5,4.426666666666667,8.926666666666666,Udemy ,Not Available,Not Available,3,3
1065140,Java Spring Tutorial Masterclass - Learn Spring Framework 5,4.0,3.54,7.54,Udemy ,Not Available,Not Available,1,1
1065142,Java Programming Masterclass for Software Developers,3.3,3.408,6.708,Udemy ,Not Available,Not Available,5,5
1065150,Microservices with Spring Cloud,3.0,3.8,6.799999999999999,Udemy ,Not Available,Not Available,2,2
1065390,Hadoop Administration: Online Hadoop Admin Training,4.395833333333333,4.153333333333333,8.549166666666666,Udemy ,Not Available,Not Available,24,24
1065446,Spring Boot Microservices with JPA,4.611111111111111,4.091111111111111,8.702222222222222,Udemy ,Not Available,Not Available,9,9
1066352,Oracle Cloud: Oracle cloud database administration,5.0,3.48,8.48,Udemy ,Not Available,Not Available,1,1
106652,Learn WCF And Web APIs From Scratch,3.5,3.76,7.26,Udemy ,Not Available,Not Available,2,2
1067226,Introduction to Apache NiFi (Hortonworks DataFlow - HDF 2.0),4.348314606741573,3.912359550561797,8.260674157303372,Udemy ,Not Available,Not Available,89,89
1067692,Fundamental Data Structures & Algorithms using C language.,4.266666666666667,4.172,8.438666666666666,Udemy ,Not Available,Not Available,15,15
1067762,Entity Framework in Depth: The Complete Guide,4.25,4.25,8.5,Udemy ,Not Available,Not Available,2,2
10681,Advanced Ruby Programming: 10 Steps to Mastery,4.590909090909091,3.5436363636363635,8.134545454545455,Udemy ,Not Available,Not Available,22,22
106856,Comprehensive ASP.net MVC,4.410256410256411,3.976923076923077,8.387179487179488,Udemy ,Not Available,Not Available,78,78
1069120,Learn Java Programming from Scratch,4.5,4.8,9.3,Udemy ,Not Available,Not Available,1,1
1069146,The Ultimate Guide to Game Development with Unity 2019,5.0,4.01,9.01,Udemy ,Not Available,Not Available,4,4
1069190,The Java Spring Tutorial: Learn Java's Popular Web Framework,1.5,3.0,4.5,Udemy ,Not Available,Not Available,1,1
1069200,Angular & NodeJS - The MEAN Stack Guide,4.25,4.13,8.38,Udemy ,Not Available,Not Available,2,2
1069324,Flappy Bird Clone - The Complete SFML C++ Game Course,4.666666666666667,4.206666666666667,8.873333333333333,Udemy ,Not Available,Not Available,3,3
1069336,Learning Haskell Programming,4.466666666666667,3.736,8.202666666666666,Udemy ,Not Available,Not Available,15,15
1069426,Selenium WebDriver with Java & Cucumber BDD,5.0,3.24,8.24,Udemy ,Not Available,Not Available,1,1
1069504,How to Make a Freaking Android App,4.5,4.413333333333333,8.913333333333332,Udemy ,Not Available,Not Available,3,3
1069542,Learning ElasticSearch 5.0,4.583333333333333,4.041666666666667,8.625,Udemy ,Not Available,Not Available,12,12
1069552,The Web Developer Bootcamp,5.0,4.66,9.66,Udemy ,Not Available,Not Available,1,1
1069554,Ethereum and Solidity: The Complete Developer's Guide,3.5,4.4,7.9,Udemy ,Not Available,Not Available,1,1
1070124,"Ionic 4 - Build iOS, Android & Web Apps with Ionic & Angular",4.486666666666666,4.026133333333333,8.5128,Udemy ,Not Available,Not Available,375,375
1070458,Comprehensive Alexa Skill Development course (2018 Updated),4.005434782608695,3.7360869565217394,7.741521739130435,Udemy ,Not Available,Not Available,92,92
1070976,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",4.25,4.038,8.288,Udemy ,Not Available,Not Available,40,40
1071056,C Programming For Beginners - with 60 BONUS Simple Programs!,4.5,4.85,9.35,Udemy ,Not Available,Not Available,2,2
1071058,Android Daily Shopping List App Using Firebase(Project base),3.0,4.22,7.22,Udemy ,Not Available,Not Available,1,1
1071060,Django by Example,4.181818181818182,3.7781818181818174,7.96,Udemy ,Not Available,Not Available,11,11
1071142,PHP for Beginners - Become a PHP Master - CMS Project,2.833333333333333,3.4466666666666668,6.28,Udemy ,Not Available,Not Available,3,3
1071250,"Architect Android apps with MVP, Dagger, Retrofit & RxJava",4.388888888888889,4.297777777777778,8.686666666666667,Udemy ,Not Available,Not Available,9,9
1071340,Mobile App Design from scratch with Sketch 3 : UX and UI,3.75,3.1,6.85,Udemy ,Not Available,Not Available,2,2
107142,Practical Data Structures & Algorithms in Java + HW,4.333333333333333,3.873333333333333,8.206666666666665,Udemy ,Not Available,Not Available,12,12
1071460,Rock the JVM! Scala and Functional Programming for Beginners,5.0,4.68,9.68,Udemy ,Not Available,Not Available,1,1
1071538,Complete Guide to TensorFlow for Deep Learning with Python,3.0,4.46,7.46,Udemy ,Not Available,Not Available,3,3
1072248,Master Microservices with Spring Boot and Spring Cloud,4.5,4.78,9.28,Udemy ,Not Available,Not Available,2,2
107230,Build an app with ASPNET Core and Angular from scratch,4.333333333333333,4.16,8.493333333333334,Udemy ,Not Available,Not Available,3,3
1072416,The Complete Android App Development,4.5,3.748,8.248000000000001,Udemy ,Not Available,Not Available,10,10
1072420,Advanced JavaScript Topics,4.525,4.04,8.565000000000001,Udemy ,Not Available,Not Available,20,20
1072970,Testing Angular 4 (previously Angular 2) Apps with Jasmine,4.75,3.51,8.26,Udemy ,Not Available,Not Available,2,2
1073793,Unreal Engine C++ Developer: Learn C++ and Make Video Games,4.25,3.7566666666666655,8.006666666666666,Udemy ,Not Available,Not Available,6,6
1074688,JavaScript: Understanding the Weird Parts,5.0,4.08,9.08,Udemy ,Not Available,Not Available,4,4
1075338,The Complete Guide to Building Premium WordPress Themes,4.5,4.76,9.26,Udemy ,Not Available,Not Available,2,2
1075426,Complete Guide to TensorFlow for Deep Learning with Python,5.0,3.78,8.78,Udemy ,Not Available,Not Available,2,2
1075642,Apache Kafka Series - Learn Apache Kafka for Beginners v2,4.45,3.9933333333333336,8.443333333333333,Udemy ,Not Available,Not Available,390,390
1075780,Master the MEAN Stack - Learn By Example,5.0,3.0,8.0,Udemy ,Not Available,Not Available,1,1
1075796,Learn By Example : Apache Storm,4.5,4.050526315789473,8.550526315789474,Udemy ,Not Available,Not Available,19,19
1075808,Microsoft SQL for Beginners,3.388888888888889,3.711111111111111,7.1,Udemy ,Not Available,Not Available,9,9
1075814,UX/UI Designer. Take This Profession. From 0 To Professional,4.333333333333333,4.04,8.373333333333333,Udemy ,Not Available,Not Available,6,6
1075818,iOS 10 & Swift 3: From Beginner to Paid ProfessionalÃ¢Â„Â¢,3.875,4.495,8.370000000000001,Udemy ,Not Available,Not Available,4,4
1076424,The Complete Guide to the Best 200 WordPress Plugins,4.25,4.1175,8.3675,Udemy ,Not Available,Not Available,8,8
107650,Website Wireframing with HTML5 & CSS3,4.833333333333333,4.2250000000000005,9.058333333333334,Udemy ,Not Available,Not Available,12,12
107710,The Python Mega Course: Build 10 Real World Applications,4.9375,4.01,8.9475,Udemy ,Not Available,Not Available,8,8
1077472,Learn Bootstrap 4 - Make Real World Projects & Templates,4.033333333333333,4.049333333333333,8.082666666666666,Udemy ,Not Available,Not Available,15,15
107768,Learn AngularJS Step By Step,5.0,4.32,9.32,Udemy ,Not Available,Not Available,1,1
1078060,Complete Guide to TensorFlow for Deep Learning with Python,4.2,4.292,8.492,Udemy ,Not Available,Not Available,5,5
1078102,Google Sheets as JSON data source for JavaScript,4.227272727272728,3.857454545454545,8.084727272727273,Udemy ,Not Available,Not Available,55,55
1078206,"Scalable Web Applications with Python, Flask, and SQLAlchemy",4.571428571428571,4.192857142857143,8.764285714285714,Udemy ,Not Available,Not Available,14,14
1078208,Learn Spring Boot in 100 Steps - Beginner to Expert,4.294776119402985,4.035671641791045,8.33044776119403,Udemy ,Not Available,Not Available,134,134
1078522,React JS Web Development - The Essentials Bootcamp,4.298039215686274,3.982588235294117,8.280627450980392,Udemy ,Not Available,Not Available,255,255
1078568,JavaScript programming: JavaScript for beginners,4.125,4.283333333333333,8.408333333333333,Udemy ,Not Available,Not Available,12,12
1079032,Learn Basic Commands in Linux Shell,4.363636363636363,4.323636363636364,8.687272727272727,Udemy ,Not Available,Not Available,11,11
1079198,The Complete Python Developer Course,4.276119402985074,3.99910447761194,8.275223880597014,Udemy ,Not Available,Not Available,67,67
1079370,Python for Beginners 2017,4.666666666666667,4.222666666666667,8.889333333333333,Udemy ,Not Available,Not Available,15,15
1081530,Data Analysis with Pandas and Python,5.0,4.5600000000000005,9.56,Udemy ,Not Available,Not Available,1,1
1081830,Computational Thinking In Python,4.666666666666667,3.9333333333333336,8.6,Udemy ,Not Available,Not Available,3,3
1081978,Java Programming Masterclass for Software Developers,4.5,4.043636363636363,8.543636363636365,Udemy ,Not Available,Not Available,22,22
1081980,Learn the 2019 Python From Beginner to Pro,2.0,3.74,5.74,Udemy ,Not Available,Not Available,2,2
